SITE_NAME|INVOICE_NAME|BEGIN|END|KWH_PERIOD|PERIOD_EUR
12355_GEO (0004BR)|7010724608|01/06/2019|30/06/2019|2 347|253,04
12355_GEO (0004BR)|7010726429|01/07/2019|31/07/2019|2 402|258,77
12355_GEO (0004BR)|7010729457|01/08/2019|31/08/2019|2 403|258,84
12355_GEO (0004BR)|7010732116|01/09/2019|30/09/2019|2 280|246,13
12355_GEO (0004BR)|7111897841|01/10/2019|31/10/2019|2 610|279,47
12355_GEO (0004BR)|7010737238|01/11/2019|30/11/2019|2 522|270,28
12355_GEO (0004BR)|7010740688|01/12/2019|31/12/2019|2 588|277,13
12355_GEO (0004BR)|7010746361|01/01/2020|31/01/2020|2 599|331,44
12355_GEO (0004BR)|7010748665|01/02/2020|29/02/2020|2 454|313,42
12355_GEO (0004BR)|7010752918|01/03/2020|31/03/2020|2 603|330,33
12355_GEO (0004BR)|7010755640|01/04/2020|30/04/2020|2 616|331,85
12355_GEO (0004BR)|7010757872|01/05/2020|31/05/2020|2 693|341,35
12355_GEO (0004BR)|7010760286|01/06/2020|30/06/2020|2 622|332,51
12355_GEO (0004BR)|7010762428|01/07/2020|31/07/2020|2 764|349,96
12355_GEO (0004BR)|7010765495|01/08/2020|31/08/2020|2 804|354,84
12355_GEO (0004BR)|7010768590|01/09/2020|30/09/2020|2 700|342,00
12355_GEO (0004BR)|7010772265|01/10/2020|31/10/2020|2 760|349,45
12355_GEO (0004BR)|7010775227|01/11/2020|30/11/2020|2 647|326,93
12357_GEO (0004KO)|7293511510|01/01/2018|31/01/2018|2 206|275,39
12357_GEO (0004KO)|7293522867|01/02/2018|28/02/2018|1 996|250,09
12357_GEO (0004KO)|7293319851|01/03/2018|31/03/2018|2 208|275,63
12357_GEO (0004KO)|7293534003|01/04/2018|30/04/2018|2 146|268,16
12357_GEO (0004KO)|7293413195|01/05/2018|31/05/2018|2 261|282,01
12357_GEO (0004KO)|7293543396|01/06/2018|30/06/2018|2 194|273,94
12357_GEO (0004KO)|7293752671|01/07/2018|31/07/2018|2 293|286,03
12357_GEO (0004KO)|7293331014|01/08/2018|31/08/2018|2 325|289,89
12357_GEO (0004KO)|7292415194|01/09/2018|30/09/2018|2 213|278,13
12357_GEO (0004KO)|7293114846|01/10/2018|31/10/2018|2 693|336,37
12357_GEO (0004KO)|7294313621|01/11/2018|30/11/2018|2 597|324,72
12357_GEO (0004KO)|7293020499|01/12/2018|31/12/2018|2 679|334,67
12357_GEO (0004KO)|7293335434|01/01/2019|31/01/2019|2 678|367,54
12357_GEO (0004KO)|7294044545|01/02/2019|28/02/2019|2 416|332,53
12357_GEO (0004KO)|7292604722|01/03/2019|31/03/2019|2 672|366,74
12357_GEO (0004KO)|7294049310|01/04/2019|30/04/2019|2 386|328,53
12357_GEO (0004KO)|7294051715|01/05/2019|31/05/2019|2 457|338,01
12357_GEO (0004KO)|7293608854|01/06/2019|30/06/2019|2 463|338,81
12357_GEO (0004KO)|7292425654|01/07/2019|31/07/2019|2 542|349,37
12357_GEO (0004KO)|7293613757|01/08/2019|31/08/2019|2 528|347,50
12357_GEO (0004KO)|7293344257|01/09/2019|30/09/2019|2 390|329,06
12357_GEO (0004KO)|7292217276|01/10/2019|31/10/2019|2 461|338,55
12357_GEO (0004KO)|7294323922|01/11/2019|30/11/2019|2 376|327,19
12357_GEO (0004KO)|7294326246|01/12/2019|31/12/2019|2 435|335,07
12357_GEO (0004KO)|7294059396|01/01/2020|31/01/2020|2 444|334,66
12357_GEO (0004KO)|7294525921|01/02/2020|29/02/2020|2 354|322,73
12357_GEO (0004KO)|7293937310|01/03/2020|31/03/2020|2 556|349,49
12357_GEO (0004KO)|7294061862|01/04/2020|30/04/2020|2 569|351,22
12357_GEO (0004KO)|7293422362|01/05/2020|31/05/2020|2 656|362,74
12357_GEO (0004KO)|7292712403|01/06/2020|30/06/2020|2 615|357,31
12357_GEO (0004KO)|7292714655|01/07/2020|31/07/2020|2 796|381,29
12357_GEO (0004KO)|7293774998|01/08/2020|31/08/2020|2 878|392,15
12357_GEO (0004KO)|7294429343|01/09/2020|30/09/2020|2 728|372,28
12357_GEO (0004KO)|7294130727|01/10/2020|31/10/2020|2 785|379,83
12357_GEO (0004KO)|7294332763|01/11/2020|30/11/2020|2 668|353,44
12360_GEO (0005KO)|9100395708|01/01/2018|30/06/2018|14 134|1 921,96
12360_GEO (0005KO)|9100411013|01/07/2018|31/12/2018|16 400|2 239,81
12360_GEO (0005KO)|9100428819|01/01/2019|30/06/2019|18 832|2 470,29
12360_GEO (0005KO)|9100431866|01/07/2019|31/07/2019|3 412|442,33
12360_GEO (0005KO)|9100433454|01/08/2019|31/08/2019|2 804|368,51
12360_GEO (0005KO)|9100435871|01/09/2019|30/09/2019|2 683|353,82
12360_GEO (0005KO)|9100438145|01/10/2019|31/10/2019|2 758|362,93
12360_GEO (0005KO)|9100440424|01/11/2019|30/11/2019|2 654|350,26
12360_GEO (0005KO)|9100442958|01/12/2019|31/12/2019|2 719|358,19
12360_GEO (0005KO)|9100447754|01/01/2020|31/01/2020|2 732|354,04
12360_GEO (0005KO)|9100449958|01/02/2020|29/02/2020|2 623|341,03
12360_GEO (0005KO)|9100452526|01/03/2020|31/03/2020|2 776|362,25
12360_GEO (0005KO)|9100454537|01/04/2020|30/04/2020|2 811|366,46
12360_GEO (0005KO)|9100456760|01/05/2020|31/05/2020|2 936|381,51
12360_GEO (0005KO)|9100459350|01/06/2020|30/06/2020|2 906|377,89
12360_GEO (0005KO)|9100461497|01/07/2020|31/07/2020|3 058|396,19
12360_GEO (0005KO)|9100463879|01/08/2020|31/08/2020|3 120|403,65
12360_GEO (0005KO)|9100466159|01/09/2020|30/09/2020|3 017|391,26
12360_GEO (0005KO)|9100468383|01/10/2020|31/10/2020|3 058|396,19
12360_GEO (0005KO)|9100470448|01/11/2020|30/11/2020|2 913|378,74
12362_GEO (0006BB)|1300082549|01/01/2018|31/01/2018|2 195|286,32
12362_GEO (0006BB)|1300082549|01/02/2018|28/02/2018|1 999|261,49
12362_GEO (0006BB)|1300082549|01/03/2018|31/03/2018|2 203|288,05
12362_GEO (0006BB)|1300082549|01/04/2018|30/04/2018|2 174|284,89
12362_GEO (0006BB)|1300082549|01/05/2018|31/05/2018|2 306|301,54
12362_GEO (0006BB)|1300082549|01/06/2018|30/06/2018|2 306|301,40
12362_GEO (0006BB)|1300082549|01/07/2018|31/07/2018|2 759|358,62
12362_GEO (0006BB)|1300082549|01/08/2018|31/08/2018|2 781|361,69
12362_GEO (0006BB)|1300082549|01/09/2018|30/09/2018|2 647|346,44
12362_GEO (0006BB)|1300082549|01/10/2018|31/10/2018|2 708|353,93
12362_GEO (0006BB)|1300082549|01/11/2018|30/11/2018|2 609|341,31
12362_GEO (0006BB)|1300082549|01/12/2018|31/12/2018|2 827|368,59
12362_GEO (0006BB)|1300082549|01/01/2019|31/01/2019|2 829|352,08
12362_GEO (0006BB)|1300082549|01/02/2019|28/02/2019|2 475|309,62
12362_GEO (0006BB)|1300082549|01/03/2019|31/03/2019|2 713|338,57
12362_GEO (0006BB)|1300082549|01/04/2019|30/04/2019|2 505|313,08
12362_GEO (0006BB)|1300082549|01/05/2019|31/05/2019|2 600|323,20
12362_GEO (0006BB)|1300082549|01/06/2019|30/06/2019|2 770|344,85
12362_GEO (0006BB)|1300082549|01/07/2019|31/07/2019|2 861|355,89
12362_GEO (0006BB)|1300082549|01/08/2019|31/08/2019|2 826|352,13
12362_GEO (0006BB)|#|01/09/2019|30/09/2019|2 714|338,31
12362_GEO (0006BB)|1300082549|01/10/2019|31/10/2019|2 805|349,08
12362_GEO (0006BB)|1300082549|01/11/2019|30/11/2019|2 680|334,16
12362_GEO (0006BB)|9200080633|01/12/2019|31/12/2019|2 735|340,42
12362_GEO (0006BB)|1300082549|01/01/2020|31/01/2020|2 743|392,84
12362_GEO (0006BB)|1300082549|01/02/2020|29/02/2020|2 535|365,54
12362_GEO (0006BB)|1300082549|01/03/2020|31/03/2020|2 644|383,08
12362_GEO (0006BB)|1300082549|01/04/2020|30/04/2020|2 569|371,58
12362_GEO (0006BB)|1300082549|01/05/2020|31/05/2020|2 655|383,26
12362_GEO (0006BB)|1300082549|01/06/2020|30/06/2020|2 623|378,94
12362_GEO (0006BB)|#|01/07/2020|31/07/2020|2 755|396,43
12362_GEO (0006BB)|1300082549|01/08/2020|31/08/2020|2 797|401,25
12362_GEO (0006BB)|1300082549|01/09/2020|30/09/2020|3 171|452,79
12362_GEO (0006BB)|1300082549|01/10/2020|31/10/2020|3 464|492,83
12362_GEO (0006BB)|1300082549|01/11/2020|30/11/2020|3 315|459,69
12365_GEO (0006BR)|9100395303|01/01/2018|30/06/2018|13 640|1 854,79
12365_GEO (0006BR)|9100410598|01/07/2018|31/12/2018|14 222|1 956,44
12365_GEO (0006BR)|9100426910|01/01/2019|30/06/2019|13 696|1 800,14
12365_GEO (0006BR)|9100431736|01/07/2019|31/07/2019|2 493|323,81
12365_GEO (0006BR)|9100433563|01/08/2019|31/08/2019|2 656|343,60
12365_GEO (0006BR)|9100435926|01/09/2019|30/09/2019|2 598|336,56
12365_GEO (0006BR)|9100438059|01/10/2019|31/10/2019|2 619|339,11
12365_GEO (0006BR)|9100440304|01/11/2019|30/11/2019|2 502|324,91
12365_GEO (0006BR)|9100442867|01/12/2019|31/12/2019|2 548|330,49
12365_GEO (0006BR)|9100447709|01/01/2020|31/01/2020|2 544|330,01
12365_GEO (0006BR)|9100449878|01/02/2020|29/02/2020|2 417|309,51
12365_GEO (0006BR)|9100452443|01/03/2020|31/03/2020|2 601|334,24
12365_GEO (0006BR)|9100454505|01/04/2020|30/04/2020|2 621|336,65
12365_GEO (0006BR)|9100456729|01/05/2020|31/05/2020|2 705|346,76
12365_GEO (0006BR)|9100459269|01/06/2020|30/06/2020|2 632|337,97
12365_GEO (0006BR)|9100461617|01/07/2020|31/07/2020|2 779|355,67
12365_GEO (0006BR)|9100463730|01/08/2020|31/08/2020|2 816|360,12
12365_GEO (0006BR)|9100466054|01/09/2020|30/09/2020|2 703|346,52
12365_GEO (0006BR)|9100468229|01/10/2020|31/10/2020|2 759|353,26
12365_GEO (0006BR)|9100470502|01/11/2020|30/11/2020|2 638|338,69
12367_GEO (0007BB)|2818000009|01/01/2018|31/01/2018|1 555|219,45
12367_GEO (0007BB)|2818000027|01/02/2018|28/02/2018|1 436|202,83
12367_GEO (0007BB)|1800116|01/03/2018|31/03/2018|1 706|225,19
12367_GEO (0007BB)|1800130|01/04/2018|30/04/2018|1 523|249,77
12367_GEO (0007BB)|1800168|01/05/2018|31/05/2018|1 582|272,10
12367_GEO (0007BB)|1800207|01/06/2018|30/06/2018|1 714|313,66
12367_GEO (0007BB)|1800259|01/07/2018|31/07/2018|1 923|355,76
12367_GEO (0007BB)|1800297|01/08/2018|31/08/2018|2 119|372,94
12367_GEO (0007BB)|1800338|01/09/2018|30/09/2018|1 833|318,94
12367_GEO (0007BB)|1800378|01/10/2018|31/10/2018|1 939|285,03
12367_GEO (0007BB)|1800420|01/11/2018|30/11/2018|1 931|262,62
12367_GEO (0007BB)|1800460|01/12/2018|31/12/2018|1 956|248,41
12367_GEO (0007BB)|1900046|01/01/2019|31/01/2019|1 946|280,22
12367_GEO (0007BB)|1900085|01/02/2019|28/02/2019|1 939|294,73
12367_GEO (0007BB)|1900130|01/03/2019|31/03/2019|1 739|276,50
12367_GEO (0007BB)|1900167|01/04/2019|30/04/2019|1 885|333,65
12367_GEO (0007BB)|1900214|01/05/2019|31/05/2019|1 946|340,55
12367_GEO (0007BB)|1900259|01/06/2019|30/06/2019|1 805|364,61
12367_GEO (0007BB)|1900327|01/07/2019|31/07/2019|2 124|426,92
12367_GEO (0007BB)|1900374|01/08/2019|31/08/2019|2 075|412,93
12367_GEO (0007BB)|1900422|01/09/2019|30/09/2019|1 916|367,87
12367_GEO (0007BB)|1900471|01/10/2019|31/10/2019|2 246|375,08
12367_GEO (0007BB)|1900521|01/11/2019|30/11/2019|1 829|287,15
12367_GEO (0007BB)|1900580|01/12/2019|31/12/2019|2 004|306,61
12367_GEO (0007BB)|2000054|01/01/2020|31/01/2020|2 143|317,16
12367_GEO (0007BB)|2000111|01/02/2020|29/02/2020|1 440|223,20
12367_GEO (0007BB)|2000153|01/03/2020|31/03/2020|757|120,36
12367_GEO (0007BB)|2000199|01/04/2020|30/04/2020|3 133|582,74
12367_GEO (0007BB)|2000246|01/05/2020|31/05/2020|2 338|425,52
12367_GEO (0007BB)|2000293|01/06/2020|30/06/2020|1 725|343,28
12367_GEO (0007BB)|2000360|01/07/2020|31/07/2020|2 104|414,49
12367_GEO (0007BB)|2000405|01/08/2020|31/08/2020|1 915|371,51
12367_GEO (0007BB)|2000450|01/09/2020|30/09/2020|2 267|428,46
12367_GEO (0007BB)|2000501|01/10/2020|31/10/2020|1 857|300,83
12367_GEO (0007BB)|2000550|01/11/2020|30/11/2020|1 987|309,97
12368_GEO (0007BR)|7010671121|01/01/2018|31/01/2018|2 620|281,73
12368_GEO (0007BR)|7010674536|01/02/2018|28/02/2018|2 355|254,07
12368_GEO (0007BR)|7010677303|01/03/2018|31/03/2018|2 755|294,96
12368_GEO (0007BR)|7010680430|01/04/2018|30/04/2018|3 149|334,89
12368_GEO (0007BR)|7010682689|01/05/2018|31/05/2018|3 848|407,32
12368_GEO (0007BR)|7010685153|01/06/2018|30/06/2018|3 718|393,85
12368_GEO (0007BR)|7010687605|01/07/2018|31/07/2018|4 107|434,44
12368_GEO (0007BR)|7010690122|01/08/2018|31/08/2018|4 237|447,92
12368_GEO (0007BR)|7010693510|01/09/2018|30/09/2018|3 326|356,08
12368_GEO (0007BR)|7010696602|01/10/2018|31/10/2018|2 613|281,79
12368_GEO (0007BR)|7010698523|01/11/2018|30/11/2018|2 396|259,19
12368_GEO (0007BR)|7010701285|01/12/2018|31/12/2018|2 511|271,31
12368_GEO (0007BR)|7010705839|01/01/2019|31/01/2019|2 500|263,64
12368_GEO (0007BR)|7010710054|01/02/2019|28/02/2019|2 227|235,58
12368_GEO (0007BR)|7010713168|01/03/2019|31/03/2019|2 538|267,20
12368_GEO (0007BR)|7010718299|01/04/2019|30/04/2019|2 520|265,35
12368_GEO (0007BR)|7010722173|01/05/2019|31/05/2019|2 581|271,61
12368_GEO (0007BR)|7010724621|01/06/2019|30/06/2019|2 816|296,42
12368_GEO (0007BR)|7010727192|01/07/2019|31/07/2019|2 731|287,14
12368_GEO (0007BR)|7010729531|01/08/2019|31/08/2019|2 775|291,72
12368_GEO (0007BR)|7010731590|01/09/2019|30/09/2019|2 636|277,46
12368_GEO (0007BR)|7010735200|01/10/2019|31/10/2019|2 721|286,23
12368_GEO (0007BR)|7010737367|01/11/2019|30/11/2019|2 584|272,27
12368_GEO (0007BR)|7010740643|01/12/2019|31/12/2019|2 772|291,44
12368_GEO (0007BR)|7010745551|01/01/2020|31/01/2020|2 834|355,75
12368_GEO (0007BR)|7010749427|01/02/2020|29/02/2020|2 688|337,88
12368_GEO (0007BR)|7010752580|01/03/2020|31/03/2020|2 820|352,29
12368_GEO (0007BR)|7010755366|01/04/2020|30/04/2020|2 812|351,17
12368_GEO (0007BR)|7010757787|01/05/2020|31/05/2020|2 811|352,71
12368_GEO (0007BR)|7010760352|01/06/2020|30/06/2020|2 747|344,48
12368_GEO (0007BR)|7010762664|01/07/2020|31/07/2020|2 887|359,93
12368_GEO (0007BR)|7010766224|01/08/2020|31/08/2020|2 914|363,22
12368_GEO (0007BR)|7010768671|01/09/2020|30/09/2020|2 802|349,58
12368_GEO (0007BR)|7010772334|01/10/2020|31/10/2020|2 836|353,72
12368_GEO (0007BR)|7010775129|01/11/2020|30/11/2020|2 690|335,95
12371_GEO (0008BB)|1300003028|01/01/2018|31/12/2018|38 519|5 096,07
12371_GEO (0008BB)|1300003030|01/01/2019|31/01/2019|3 559|448,59
12371_GEO (0008BB)|1300003030|01/02/2019|28/02/2019|3 123|385,65
12371_GEO (0008BB)|1300003030|01/03/2019|31/03/2019|3 450|424,95
12371_GEO (0008BB)|1300003030|01/04/2019|30/04/2019|3 130|385,91
12371_GEO (0008BB)|1300003030|01/05/2019|31/05/2019|3 174|390,34
12371_GEO (0008BB)|1300003030|01/06/2019|30/06/2019|3 376|415,66
12371_GEO (0008BB)|1300003030|01/07/2019|31/07/2019|3 527|434,07
12371_GEO (0008BB)|1300003030|01/08/2019|31/08/2019|3 545|435,75
12371_GEO (0008BB)|#|01/09/2019|30/09/2019|3 371|414,48
12371_GEO (0008BB)|1300003030|01/10/2019|31/10/2019|3 434|421,74
12371_GEO (0008BB)|1300003030|01/11/2019|30/11/2019|3 284|403,80
12371_GEO (0008BB)|9200078815|01/12/2019|31/12/2019|3 269|401,94
12371_GEO (0008BB)|1300003030|01/01/2020|31/01/2020|3 277|463,95
12371_GEO (0008BB)|1300003030|01/02/2020|29/02/2020|3 062|435,72
12371_GEO (0008BB)|1300003030|01/03/2020|31/03/2020|3 247|464,40
12371_GEO (0008BB)|1300003030|01/04/2020|30/04/2020|3 131|446,82
12371_GEO (0008BB)|1300003030|01/05/2020|31/05/2020|3 235|460,84
12371_GEO (0008BB)|1300003030|01/06/2020|30/06/2020|3 267|465,56
12371_GEO (0008BB)|#|01/07/2020|31/07/2020|3 524|500,24
12371_GEO (0008BB)|1300003030|01/08/2020|31/08/2020|3 516|497,99
12371_GEO (0008BB)|1300003030|01/09/2020|30/09/2020|3 294|467,29
12371_GEO (0008BB)|1300003030|01/10/2020|31/10/2020|3 378|478,44
12371_GEO (0008BB)|1300003030|01/11/2020|30/11/2020|3 186|442,00
12372_GEO (0008BR)|7010700389|01/01/2018|31/12/2018|28 936|3 342,01
12372_GEO (0008BR)|7171092377|01/01/2019|11/09/2019|20 339|2 305,16
12372_GEO (0008BR)|7010740439|12/09/2019|31/12/2019|9 483|1 067,71
12374_GEO (0008KO)|7293511510|01/01/2018|31/01/2018|2 484|307,08
12374_GEO (0008KO)|7293522867|01/02/2018|28/02/2018|2 298|284,67
12374_GEO (0008KO)|7293319851|01/03/2018|31/03/2018|2 503|309,37
12374_GEO (0008KO)|7293534003|01/04/2018|30/04/2018|2 419|299,25
12374_GEO (0008KO)|7293413195|01/05/2018|31/05/2018|2 508|309,97
12374_GEO (0008KO)|7293543396|01/06/2018|30/06/2018|2 426|300,09
12374_GEO (0008KO)|7293752671|01/07/2018|31/07/2018|2 517|311,23
12374_GEO (0008KO)|7293331014|01/08/2018|31/08/2018|2 510|310,39
12374_GEO (0008KO)|7292415194|01/09/2018|30/09/2018|2 426|302,17
12374_GEO (0008KO)|7293114846|01/10/2018|31/10/2018|2 843|352,77
12374_GEO (0008KO)|7294313622|01/11/2018|30/11/2018|2 884|357,75
12374_GEO (0008KO)|7293020500|01/12/2018|31/12/2018|2 957|366,61
12374_GEO (0008KO)|7293335435|01/01/2019|31/01/2019|2 965|404,07
12374_GEO (0008KO)|7294044546|01/02/2019|28/02/2019|2 673|365,05
12374_GEO (0008KO)|7292604723|01/03/2019|31/03/2019|2 957|403,00
12374_GEO (0008KO)|7294049311|01/04/2019|30/04/2019|2 727|372,27
12374_GEO (0008KO)|7294051716|01/05/2019|31/05/2019|2 613|357,04
12374_GEO (0008KO)|7293608855|01/06/2019|30/06/2019|2 584|353,16
12374_GEO (0008KO)|7292425655|01/07/2019|31/07/2019|2 633|359,71
12374_GEO (0008KO)|7293613758|01/08/2019|31/08/2019|2 653|362,38
12374_GEO (0008KO)|7293344258|01/09/2019|30/09/2019|2 558|349,69
12374_GEO (0008KO)|7292217277|01/10/2019|31/10/2019|2 651|362,11
12374_GEO (0008KO)|7293616107|01/11/2019|30/11/2019|2 551|348,75
12374_GEO (0008KO)|7294326247|01/12/2019|31/12/2019|2 610|356,64
12374_GEO (0008KO)|7294059397|01/01/2020|31/01/2020|2 625|356,59
12374_GEO (0008KO)|7294525922|01/02/2020|29/02/2020|2 519|342,55
12374_GEO (0008KO)|7293937311|01/03/2020|31/03/2020|2 680|363,88
12374_GEO (0008KO)|7294061863|01/04/2020|30/04/2020|2 693|365,60
12374_GEO (0008KO)|7293422363|01/05/2020|31/05/2020|2 791|378,58
12374_GEO (0008KO)|7292712404|01/06/2020|30/06/2020|2 718|368,91
12374_GEO (0008KO)|7292714656|01/07/2020|31/07/2020|2 868|388,79
12374_GEO (0008KO)|7293774999|01/08/2020|31/08/2020|2 902|393,29
12374_GEO (0008KO)|7294429344|01/09/2020|30/09/2020|2 831|383,88
12374_GEO (0008KO)|7294130728|01/10/2020|31/10/2020|2 902|393,29
12374_GEO (0008KO)|7294332764|01/11/2020|30/11/2020|2 781|377,26
12375_GEO (0009BB)|1300082549|01/01/2018|31/01/2018|2 370|306,70
12375_GEO (0009BB)|1300082549|01/02/2018|28/02/2018|2 135|277,21
12375_GEO (0009BB)|1300082549|01/03/2018|31/03/2018|2 366|306,45
12375_GEO (0009BB)|1300082549|01/04/2018|30/04/2018|2 436|314,57
12375_GEO (0009BB)|1300082549|01/05/2018|31/05/2018|2 582|333,98
12375_GEO (0009BB)|1300082549|01/06/2018|30/06/2018|2 540|327,70
12375_GEO (0009BB)|1300082549|01/07/2018|31/07/2018|2 943|379,44
12375_GEO (0009BB)|1300082549|01/08/2018|31/08/2018|2 964|382,43
12375_GEO (0009BB)|1300082549|01/09/2018|30/09/2018|2 835|367,86
12375_GEO (0009BB)|1300082549|01/10/2018|31/10/2018|2 913|377,68
12375_GEO (0009BB)|1300082549|01/11/2018|30/11/2018|2 797|362,88
12375_GEO (0009BB)|1300082549|01/12/2018|31/12/2018|3 021|390,99
12375_GEO (0009BB)|1300082549|01/01/2019|31/01/2019|3 027|373,70
12375_GEO (0009BB)|1300082549|01/02/2019|28/02/2019|2 675|333,61
12375_GEO (0009BB)|1300082549|01/03/2019|31/03/2019|3 006|372,20
12375_GEO (0009BB)|1300082549|01/04/2019|30/04/2019|2 683|331,52
12375_GEO (0009BB)|1300082549|01/05/2019|31/05/2019|2 782|340,73
12375_GEO (0009BB)|1300082549|01/06/2019|30/06/2019|2 998|367,70
12375_GEO (0009BB)|1300082549|01/07/2019|31/07/2019|3 031|370,77
12375_GEO (0009BB)|1300082549|01/08/2019|31/08/2019|3 073|376,80
12375_GEO (0009BB)|#|01/09/2019|30/09/2019|2 866|354,27
12375_GEO (0009BB)|1300082549|01/10/2019|31/10/2019|2 937|362,61
12375_GEO (0009BB)|1300082549|01/11/2019|30/11/2019|2 750|339,48
12375_GEO (0009BB)|9200080633|01/12/2019|31/12/2019|2 812|346,81
12375_GEO (0009BB)|1300082549|01/01/2020|31/01/2020|2 815|399,87
12375_GEO (0009BB)|1300082549|01/02/2020|29/02/2020|2 611|373,14
12375_GEO (0009BB)|1300082549|01/03/2020|31/03/2020|2 738|393,38
12375_GEO (0009BB)|1300082549|01/04/2020|30/04/2020|2 658|381,03
12375_GEO (0009BB)|1300082549|01/05/2020|31/05/2020|2 742|392,39
12375_GEO (0009BB)|1300082549|01/06/2020|30/06/2020|2 697|386,03
12375_GEO (0009BB)|#|01/07/2020|31/07/2020|2 843|405,42
12375_GEO (0009BB)|1300082549|01/08/2020|31/08/2020|2 895|411,47
12375_GEO (0009BB)|1300082549|01/09/2020|30/09/2020|2 768|393,75
12375_GEO (0009BB)|1300082549|01/10/2020|31/10/2020|2 846|404,49
12375_GEO (0009BB)|1300082549|01/11/2020|30/11/2020|2 731|378,69
12376_GEO (0009BR)|4100000391|01/01/2018|31/03/2018|6 516|982,92
12376_GEO (0009BR)|4100000485|01/04/2018|02/07/2018|6 591|791,76
12376_GEO (0009BR)|4100000658|01/07/2018|30/09/2018|6 741|806,03
12376_GEO (0009BR)|4100000786|01/10/2018|31/12/2018|7 399|917,76
12376_GEO (0009BR)|4100000179|01/01/2019|31/03/2019|6 774|997,27
12376_GEO (0009BR)|4100000346|01/04/2019|30/06/2019|7 421|1 274,48
12376_GEO (0009BR)|4100000527|01/07/2019|30/09/2019|7 650|1 300,58
12376_GEO (0009BR)|4100000599|01/10/2019|31/12/2019|7 427|1 301,21
12376_GEO (0009BR)|4100000132|01/01/2020|31/03/2020|7 322|1 278,42
12376_GEO (0009BR)|4100000215|01/04/2020|30/06/2020|7 325|1 317,53
12376_GEO (0009BR)|4100000325|01/07/2020|30/09/2020|7 516|1 238,88
12378_GEO (0009KO)|10180275|01/01/2018|31/03/2018|7 741|994,72
12378_GEO (0009KO)|10180607|01/04/2018|30/06/2018|7 551|999,00
12378_GEO (0009KO)|10180887|01/07/2018|30/09/2018|7 910|1 021,18
12378_GEO (0009KO)|10181154|01/10/2018|31/12/2018|7 950|1 042,25
12378_GEO (0009KO)|10190248|01/01/2019|31/03/2019|9 378|1 208,82
12378_GEO (0009KO)|10190551|01/04/2019|30/06/2019|8 192|1 117,39
12378_GEO (0009KO)|10190814|01/07/2019|30/09/2019|8 130|1 017,06
12378_GEO (0009KO)|10191074|01/10/2019|31/12/2019|8 040|1 000,18
12378_GEO (0009KO)|10200256|01/01/2020|31/03/2020|8 080|1 092,42
12378_GEO (0009KO)|10200543|01/04/2020|30/06/2020|8 511|1 225,58
12378_GEO (0009KO)|10200784|01/07/2020|30/09/2020|8 849|1 251,25
12379_GEO (0010BB)|1300082549|01/01/2018|31/01/2018|2 467|318,71
12379_GEO (0010BB)|1300082549|01/02/2018|28/02/2018|2 172|281,64
12379_GEO (0010BB)|1300082549|01/03/2018|31/03/2018|2 494|322,51
12379_GEO (0010BB)|1300082549|01/04/2018|30/04/2018|2 504|323,93
12379_GEO (0010BB)|1300082549|01/05/2018|31/05/2018|2 897|373,23
12379_GEO (0010BB)|1300082549|01/06/2018|30/06/2018|3 015|388,53
12379_GEO (0010BB)|1300082549|01/07/2018|31/07/2018|3 195|411,86
12379_GEO (0010BB)|1300082549|01/08/2018|31/08/2018|3 220|415,38
12379_GEO (0010BB)|1300082549|01/09/2018|30/09/2018|3 030|393,23
12379_GEO (0010BB)|1300082549|01/10/2018|31/10/2018|3 073|397,86
12379_GEO (0010BB)|1300082549|01/11/2018|30/11/2018|3 029|392,19
12379_GEO (0010BB)|1300082549|01/12/2018|31/12/2018|3 244|418,95
12379_GEO (0010BB)|1300082549|01/01/2019|31/01/2019|3 218|395,91
12379_GEO (0010BB)|1300082549|01/02/2019|28/02/2019|2 851|353,96
12379_GEO (0010BB)|1300082549|01/03/2019|31/03/2019|3 158|389,55
12379_GEO (0010BB)|1300082549|01/04/2019|30/04/2019|2 735|337,49
12379_GEO (0010BB)|1300082549|01/05/2019|31/05/2019|2 799|344,49
12379_GEO (0010BB)|1300082549|01/06/2019|30/06/2019|2 992|369,14
12379_GEO (0010BB)|1300082549|01/07/2019|31/07/2019|3 088|379,54
12379_GEO (0010BB)|1300082549|01/08/2019|31/08/2019|3 125|384,93
12379_GEO (0010BB)|#|01/09/2019|30/09/2019|2 954|365,29
12379_GEO (0010BB)|1300082549|01/10/2019|31/10/2019|3 018|371,89
12379_GEO (0010BB)|1300082549|01/11/2019|30/11/2019|2 858|352,46
12379_GEO (0010BB)|9200080633|01/12/2019|31/12/2019|2 935|361,65
12379_GEO (0010BB)|1300082549|01/01/2020|31/01/2020|2 932|415,96
12379_GEO (0010BB)|1300082549|01/02/2020|29/02/2020|2 722|388,40
12379_GEO (0010BB)|1300082549|01/03/2020|31/03/2020|2 883|413,84
12379_GEO (0010BB)|1300082549|01/04/2020|30/04/2020|2 803|401,36
12379_GEO (0010BB)|1300082549|01/05/2020|31/05/2020|2 893|413,48
12379_GEO (0010BB)|1300082549|01/06/2020|30/06/2020|2 848|407,01
12379_GEO (0010BB)|#|01/07/2020|31/07/2020|2 981|424,52
12379_GEO (0010BB)|1300082549|01/08/2020|31/08/2020|3 038|431,47
